ID_Tiket,Tanggal_Penerbangan,Rute,Jarak_km,Cuaca_Keberangkatan,Status_Penerbangan,Waktu_Delay_Menit,Kelas_Kabin,Akses_Lounge,Berat_Bagasi_kg,Harga_Tiket_IDR,Rating_Kepuasan
TKT-5871470,2025-08-01,Jakarta - Bali (CGK-DPS),980,Hujan Sedang,Delayed,111,Economy,Tidak,7,1176000,6
TKT-3329967,2026-01-23,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,74,Business,Ya,27,5880000,5
TKT-3177199,2025-07-27,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Economy,Tidak,16,828000,8
TKT-7869154,2025-10-07,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,20,1680000,9
TKT-4052834,2025-07-27,Jakarta - Makassar (CGK-UPG),1400,Cerah,Delayed,48,Economy,Tidak,16,1680000,6
TKT-3717354,2026-02-10,Jakarta - Surabaya (CGK-SUB),690,Cerah,Delayed,44,Business,Ya,24,2898000,8
TKT-5604524,2026-01-25,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Delayed,220,Economy,Tidak,7,1680000,3
TKT-3586950,2025-07-12,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,10,828000,9
TKT-1762722,2026-03-25,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,6,828000,7
TKT-1508113,2025-06-12,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Economy,Tidak,18,144000,9
TKT-2224284,2025-09-15,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,107,Economy,Tidak,17,360000,5
TKT-3410360,2025-06-29,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,11,144000,8
TKT-7216632,2026-02-28,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,On Time,0,First Class,Ya,41,11760000,10
TKT-3363534,2025-12-30,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,13,1680000,8
TKT-6246485,2025-07-14,Jakarta - Bali (CGK-DPS),980,Cerah,Delayed,137,Economy,Tidak,10,1176000,3
TKT-2510773,2026-04-24,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,Delayed,161,Economy,Tidak,14,828000,3
TKT-9302946,2025-12-12,Surabaya - Bali (SUB-DPS),300,Cerah,Delayed,85,Economy,Tidak,6,360000,4
TKT-3247055,2025-09-27,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,150,Economy,Tidak,5,1680000,2
TKT-4265774,2025-07-22,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,123,Economy,Tidak,6,1680000,4
TKT-2993318,2025-05-22,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,13,1680000,9
TKT-9541658,2025-07-01,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Delayed,163,Business,Ya,24,2898000,3
TKT-8666995,2025-08-13,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,15,360000,8
TKT-6020319,2025-10-16,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,15,828000,7
TKT-7180018,2026-04-27,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,14,1680000,8
TKT-5454861,2025-09-05,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,179,Economy,Tidak,5,1680000,4
TKT-3860717,2025-09-02,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,177,Economy,Tidak,6,144000,4
TKT-1529665,2026-01-01,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,24,5880000,10
TKT-4420734,2025-05-17,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Delayed,78,Economy,Tidak,9,1680000,5
TKT-9702060,2026-02-24,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,6,360000,9
TKT-9944387,2025-09-12,Jakarta - Surabaya (CGK-SUB),690,Cerah,Delayed,152,Economy,Tidak,15,828000,2
TKT-4225657,2025-08-31,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,28,5880000,10
TKT-4477544,2025-05-10,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,29,2898000,9
TKT-7370211,2026-03-04,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Economy,Tidak,13,144000,8
TKT-6811015,2026-03-26,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,67,Economy,Tidak,14,360000,6
TKT-5557052,2025-05-14,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,13,360000,9
TKT-4786141,2025-08-07,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,6,828000,9
TKT-3306314,2025-05-22,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,20,144000,7
TKT-4346315,2025-06-06,Jakarta - Bali (CGK-DPS),980,Badai Petir,Cancelled,0,Economy,Tidak,20,1176000,2
TKT-4896008,2025-07-16,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,22,5880000,10
TKT-1609681,2026-02-04,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,39,Business,Ya,25,5880000,8
TKT-6006190,2026-05-01,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,Economy,Tidak,14,360000,7
TKT-8852085,2025-08-20,Jakarta - Makassar (CGK-UPG),1400,Cerah,Delayed,115,Economy,Tidak,20,1680000,4
TKT-4123902,2025-12-25,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,19,1680000,9
TKT-7802999,2025-06-27,Jakarta - Bali (CGK-DPS),980,Hujan Sedang,Delayed,175,Economy,Tidak,11,1176000,2
TKT-6429135,2025-09-03,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,10,360000,7
TKT-1191859,2025-12-02,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,13,828000,8
TKT-3679603,2025-11-29,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,8,1680000,8
TKT-4705235,2025-06-25,Surabaya - Bali (SUB-DPS),300,Cerah,Delayed,109,Economy,Tidak,14,360000,5
TKT-8899184,2025-05-11,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Delayed,199,First Class,Ya,41,5796000,5
TKT-9861274,2025-09-19,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,93,Economy,Tidak,7,1680000,6
TKT-3514105,2025-08-04,Bali - Lombok (DPS-LOP),120,Cerah,Delayed,58,Economy,Tidak,11,144000,8
TKT-9201172,2025-07-11,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,11,828000,9
TKT-1968662,2025-07-21,Jakarta - Bali (CGK-DPS),980,Hujan Sedang,Delayed,44,Economy,Tidak,18,1176000,7
TKT-4655777,2026-05-04,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,17,1680000,8
TKT-1532422,2025-09-06,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,6,1680000,7
TKT-8525204,2025-10-22,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,33,5880000,9
TKT-2990334,2025-11-08,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,9,360000,9
TKT-8767916,2025-12-04,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Delayed,115,First Class,Ya,30,5796000,6
TKT-3602504,2025-11-09,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,127,Business,Ya,27,504000,4
TKT-1262492,2025-10-03,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,21,5880000,10
TKT-7748892,2026-04-13,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,6,828000,7
TKT-5853035,2025-08-21,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,21,1260000,8
TKT-3403511,2025-12-02,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,Delayed,111,Economy,Tidak,15,828000,4
TKT-8167236,2025-05-23,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,10,144000,9
TKT-7849452,2025-10-04,Jakarta - Makassar (CGK-UPG),1400,Cerah,Delayed,127,Business,Ya,30,5880000,5
TKT-3421820,2025-12-03,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,12,828000,7
TKT-4411424,2025-12-26,Surabaya - Bali (SUB-DPS),300,Badai Petir,Delayed,183,Economy,Tidak,17,360000,2
TKT-7327828,2025-12-19,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,124,Economy,Tidak,11,1680000,2
TKT-6586214,2026-01-19,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,11,144000,8
TKT-4431161,2025-05-14,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Delayed,138,Economy,Tidak,20,1680000,2
TKT-7033835,2025-12-23,Surabaya - Bali (SUB-DPS),300,Badai Petir,Delayed,144,Economy,Tidak,16,360000,3
TKT-6249960,2025-10-28,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,150,Business,Ya,30,5880000,3
TKT-8005797,2025-07-26,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,5,360000,8
TKT-6663388,2025-07-28,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,12,1680000,8
TKT-9192588,2026-02-23,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,155,Economy,Tidak,16,1680000,2
TKT-1107102,2026-04-11,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Delayed,91,Economy,Tidak,7,828000,6
TKT-9484790,2026-01-14,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,9,360000,7
TKT-1263935,2025-08-29,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,20,360000,9
TKT-1287605,2025-12-10,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,13,1176000,9
TKT-5042786,2026-02-18,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,75,Economy,Tidak,8,1680000,6
TKT-7812009,2025-10-26,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,17,828000,7
TKT-1531577,2025-06-07,Surabaya - Bali (SUB-DPS),300,Cerah,Delayed,87,Economy,Tidak,7,360000,6
TKT-2387242,2026-02-07,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,5,1176000,9
TKT-4854842,2026-04-14,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,114,Economy,Tidak,8,360000,6
TKT-5703878,2026-03-28,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Cancelled,0,Economy,Tidak,13,828000,1
TKT-3419132,2026-01-19,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,30,5880000,8
TKT-6565503,2025-10-18,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,106,Economy,Tidak,12,144000,6
TKT-1900876,2025-11-09,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,First Class,Ya,32,2520000,10
TKT-5585666,2026-04-20,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,17,1176000,8
TKT-7376562,2025-05-22,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,33,1260000,8
TKT-3587398,2025-12-19,Jakarta - Bali (CGK-DPS),980,Hujan Sedang,On Time,0,Economy,Tidak,7,1176000,7
TKT-6171869,2026-05-03,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,129,Economy,Tidak,8,360000,2
TKT-9597330,2025-09-18,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,10,360000,8
TKT-5896386,2026-04-29,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,15,360000,8
TKT-3845129,2025-08-12,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,27,1260000,10
TKT-3805274,2026-04-03,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,20,144000,7
TKT-9318184,2025-12-30,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,31,1260000,9
TKT-7373495,2025-11-16,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,5,1680000,8
TKT-4369728,2025-11-22,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,24,5880000,9
TKT-6467463,2026-01-01,Surabaya - Bali (SUB-DPS),300,Cerah,Delayed,111,Economy,Tidak,20,360000,6
TKT-4018677,2025-07-30,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,11,360000,9
TKT-2160289,2025-12-07,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Economy,Tidak,11,144000,8
TKT-8098909,2026-02-16,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,13,360000,9
TKT-7031903,2026-04-17,Surabaya - Bali (SUB-DPS),300,Cerah,Delayed,152,Economy,Tidak,18,360000,4
TKT-6956059,2025-05-30,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,51,Economy,Tidak,12,144000,8
TKT-8221845,2025-11-17,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,First Class,Ya,50,5796000,10
TKT-7562142,2025-10-26,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,12,1176000,8
TKT-5956530,2026-03-13,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,158,Economy,Tidak,5,360000,3
TKT-9102153,2025-08-12,Surabaya - Bali (SUB-DPS),300,Badai Petir,Delayed,107,Economy,Tidak,19,360000,4
TKT-1749657,2025-12-03,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,15,1680000,7
TKT-9656941,2026-01-01,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,10,144000,9
TKT-4094587,2025-10-10,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,19,828000,7
TKT-8206700,2025-07-06,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,11,828000,8
TKT-4136665,2026-03-14,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,7,360000,9
TKT-6258048,2025-06-12,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,9
TKT-3894531,2025-06-23,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,16,1680000,8
TKT-6254384,2026-02-26,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Economy,Tidak,7,144000,9
TKT-8016887,2025-10-19,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,9,1176000,9
TKT-9214830,2026-02-09,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,10,1680000,9
TKT-9130388,2026-05-01,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,6,1680000,8
TKT-9249791,2025-05-20,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,20,828000,8
TKT-1548532,2025-12-07,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,72,Economy,Tidak,5,360000,4
TKT-2899365,2025-08-17,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,35,5880000,10
TKT-8404902,2026-04-14,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,31,5880000,10
TKT-8545256,2026-04-19,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,12,1680000,8
TKT-6882609,2026-01-18,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,8,1680000,7
TKT-6885707,2026-04-05,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,11,144000,7
TKT-5485272,2025-07-16,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,14,1680000,8
TKT-3128830,2025-12-15,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Cancelled,0,Economy,Tidak,18,1680000,1
TKT-9211754,2025-10-16,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Economy,Tidak,12,144000,9
TKT-2561871,2025-06-15,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,19,828000,7
TKT-6491002,2025-08-29,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,31,1260000,9
TKT-7009980,2025-05-30,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,19,1680000,9
TKT-6416778,2025-12-19,Jakarta - Bali (CGK-DPS),980,Hujan Sedang,On Time,0,First Class,Ya,36,8232000,10
TKT-1812172,2025-05-21,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,8
TKT-8659103,2025-09-22,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,8,1176000,7
TKT-7047102,2026-03-19,Jakarta - Bali (CGK-DPS),980,Badai Petir,Delayed,121,Economy,Tidak,10,1176000,3
TKT-6125594,2025-06-19,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,6,1680000,8
TKT-8999489,2026-01-16,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,8,144000,7
TKT-6764217,2025-05-14,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,5,1176000,7
TKT-2731434,2026-03-14,Jakarta - Bali (CGK-DPS),980,Badai Petir,Delayed,108,Economy,Tidak,17,1176000,4
TKT-3396676,2025-05-24,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,9,1680000,9
TKT-3539636,2026-01-16,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,19,1176000,8
TKT-7442986,2026-03-03,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,8,360000,7
TKT-5780177,2025-07-26,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Delayed,102,Economy,Tidak,7,1680000,4
TKT-9548370,2025-06-29,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,26,504000,10
TKT-2891524,2025-10-20,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Economy,Tidak,12,828000,8
TKT-3214305,2025-11-24,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,5,828000,8
TKT-1280001,2026-03-29,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,123,Economy,Tidak,10,360000,3
TKT-5806467,2025-08-19,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,6,1680000,8
TKT-3561552,2025-08-04,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,138,Economy,Tidak,7,144000,4
TKT-7555386,2025-11-19,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,24,5880000,10
TKT-8339797,2025-05-13,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,7,1680000,8
TKT-1923227,2025-06-26,Bali - Lombok (DPS-LOP),120,Badai Petir,Delayed,124,Business,Ya,23,504000,4
TKT-1190431,2026-02-24,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,5,1680000,9
TKT-3129542,2025-10-27,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,13,828000,7
TKT-5563077,2025-09-28,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Business,Ya,20,504000,9
TKT-9569497,2025-09-14,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,7,1680000,8
TKT-2934976,2026-03-14,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,10,1680000,8
TKT-8914896,2026-04-12,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Business,Ya,20,2898000,8
TKT-8035849,2025-05-05,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,21,5880000,10
TKT-7254683,2025-07-17,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,13,828000,7
TKT-8802985,2026-03-31,Jakarta - Bali (CGK-DPS),980,Cerah,Delayed,75,Economy,Tidak,6,1176000,5
TKT-4366703,2025-10-29,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,On Time,0,Economy,Tidak,19,1680000,7
TKT-9277218,2025-07-07,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,19,1680000,8
TKT-6812025,2026-01-06,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,Delayed,92,Economy,Tidak,18,828000,4
TKT-2743975,2025-11-29,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,115,Economy,Tidak,17,144000,6
TKT-5694689,2025-05-06,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,6,828000,7
TKT-8691649,2025-10-27,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,33,4116000,10
TKT-2044933,2025-07-06,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,17,144000,7
TKT-6473593,2025-05-12,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,15,360000,8
TKT-3607356,2026-03-11,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,24,5880000,10
TKT-6172545,2025-09-16,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,16,1176000,7
TKT-1676621,2025-05-14,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,14,360000,9
TKT-9614423,2025-10-15,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Economy,Tidak,12,828000,8
TKT-5191831,2025-09-16,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,First Class,Ya,30,8232000,10
TKT-3193037,2026-01-12,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,5,1176000,7
TKT-5342289,2025-07-09,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Economy,Tidak,7,828000,9
TKT-6562484,2026-03-19,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,34,4116000,8
TKT-9323619,2025-10-15,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,18,1176000,9
TKT-8482830,2025-12-13,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,10,1176000,8
TKT-9036805,2025-10-07,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,14,828000,8
TKT-1327658,2025-07-31,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,12,1176000,9
TKT-9428760,2025-07-20,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,Economy,Tidak,20,360000,8
TKT-1982997,2025-12-13,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,12,1680000,7
TKT-5045872,2025-12-30,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,First Class,Ya,35,2520000,9
TKT-6952633,2025-10-19,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,12,1680000,9
TKT-6900247,2026-04-21,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,31,2898000,10
TKT-3945353,2025-11-28,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,9
TKT-1011467,2025-09-03,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,5,360000,9
TKT-3478196,2026-04-24,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Delayed,103,Economy,Tidak,15,1680000,4
TKT-7636992,2025-10-26,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,16,1680000,7
TKT-9173859,2025-09-24,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,10,1680000,9
TKT-3941912,2025-05-30,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,16,144000,7
TKT-7569981,2025-07-16,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,5,360000,9
TKT-2746679,2025-07-20,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,27,5880000,10
TKT-2488575,2025-06-14,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,15,360000,7
TKT-5186600,2026-01-18,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,5,144000,8
TKT-8352113,2025-10-20,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,5,144000,7
TKT-7297287,2025-07-30,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,17,144000,8
TKT-2236638,2025-09-16,Jakarta - Bali (CGK-DPS),980,Hujan Sedang,Delayed,177,Economy,Tidak,12,1176000,2
TKT-7299138,2026-02-07,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,First Class,Ya,32,8232000,10
TKT-8236404,2026-04-20,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,Delayed,53,Economy,Tidak,20,828000,8
TKT-4187406,2026-01-20,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,8,144000,8
TKT-5989554,2025-12-12,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,13,360000,9
TKT-7053704,2026-04-08,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,20,828000,7
TKT-1431773,2026-03-17,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,20,1176000,7
TKT-8901136,2025-10-14,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,8,828000,8
TKT-7399588,2025-10-28,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,Economy,Tidak,17,360000,7
TKT-2034137,2025-12-19,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,13,1680000,7
TKT-2023137,2026-01-09,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,Delayed,51,Economy,Tidak,18,828000,8
TKT-8990355,2026-01-05,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,167,Economy,Tidak,20,360000,4
TKT-3900427,2025-09-18,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,38,Economy,Tidak,9,1680000,6
TKT-8304686,2025-05-21,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Cancelled,0,Economy,Tidak,18,828000,1
TKT-2460078,2026-04-01,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Cancelled,0,Business,Ya,28,2898000,2
